Date,DateID,Day,Month,Year
2011-01-16 16:10:00,1725,16,1,2011
2011-01-16 16:23:00,1726,16,1,2011
2011-01-16 16:25:00,1727,16,1,2011
2011-01-17 10:37:00,1728,17,1,2011
2011-01-17 10:52:00,1729,17,1,2011
2011-01-17 11:01:00,1730,17,1,2011
2011-01-17 11:09:00,1731,17,1,2011
2011-01-17 11:12:00,1732,17,1,2011
2011-01-17 11:17:00,1733,17,1,2011
2011-01-17 11:21:00,1734,17,1,2011
2011-01-17 11:24:00,1735,17,1,2011
2011-01-17 11:28:00,1736,17,1,2011
2011-01-17 11:34:00,1737,17,1,2011
2011-01-17 11:46:00,1738,17,1,2011
2011-01-17 11:53:00,1739,17,1,2011
2011-01-17 11:55:00,1740,17,1,2011
2011-01-17 11:57:00,1741,17,1,2011
2011-01-17 11:59:00,1742,17,1,2011
2011-01-17 12:31:00,1743,17,1,2011
2011-01-17 12:34:00,1744,17,1,2011
2011-01-17 12:45:00,1745,17,1,2011
2011-01-17 13:08:00,1746,17,1,2011
2011-01-17 13:09:00,1747,17,1,2011
2011-01-17 13:21:00,1748,17,1,2011
2011-01-17 13:23:00,1749,17,1,2011
2011-01-17 13:25:00,1750,17,1,2011
2011-01-17 13:30:00,1751,17,1,2011
2011-01-17 13:39:00,1752,17,1,2011
2011-01-17 13:59:00,1753,17,1,2011
2011-01-17 14:18:00,1754,17,1,2011
2011-01-17 14:27:00,1755,17,1,2011
2011-01-17 14:40:00,1756,17,1,2011
2011-01-17 14:49:00,1757,17,1,2011
2011-01-17 14:51:00,1758,17,1,2011
2011-01-17 15:05:00,1759,17,1,2011
2011-01-17 15:11:00,1760,17,1,2011
2011-01-17 15:17:00,1761,17,1,2011
2011-01-17 15:19:00,1762,17,1,2011
2011-01-17 15:31:00,1763,17,1,2011
2011-01-17 15:42:00,1764,17,1,2011
2011-01-17 15:50:00,1765,17,1,2011
2011-01-17 16:06:00,1766,17,1,2011
2011-01-17 16:07:00,1767,17,1,2011
2011-01-17 16:14:00,1768,17,1,2011
2011-01-17 16:23:00,1769,17,1,2011
2011-01-17 17:08:00,1770,17,1,2011
2011-01-18 08:43:00,1771,18,1,2011
2011-01-18 08:44:00,1772,18,1,2011
2011-01-18 08:46:00,1773,18,1,2011
2011-01-18 08:53:00,1774,18,1,2011
2011-01-18 09:44:00,1775,18,1,2011
2011-01-18 09:50:00,1776,18,1,2011
2011-01-18 10:01:00,1777,18,1,2011
2011-01-18 10:15:00,1778,18,1,2011
2011-01-18 10:22:00,1779,18,1,2011
2011-01-18 10:28:00,1780,18,1,2011
2011-01-18 10:41:00,1781,18,1,2011
2011-01-18 10:58:00,1782,18,1,2011
2011-01-18 11:30:00,1783,18,1,2011
2011-01-18 11:51:00,1784,18,1,2011
2011-01-18 11:54:00,1785,18,1,2011
2011-01-18 12:05:00,1786,18,1,2011
2011-01-18 12:09:00,1787,18,1,2011
2011-01-18 12:40:00,1788,18,1,2011
2011-01-18 12:46:00,1789,18,1,2011
2011-01-18 13:05:00,1790,18,1,2011
2011-01-18 13:15:00,1791,18,1,2011
2011-01-18 13:34:00,1792,18,1,2011
2011-01-18 13:38:00,1793,18,1,2011
2011-01-18 13:40:00,1794,18,1,2011
2011-01-18 14:04:00,1795,18,1,2011
2011-01-18 15:25:00,1796,18,1,2011
2011-01-18 15:37:00,1797,18,1,2011
2011-01-18 15:58:00,1798,18,1,2011
2011-01-18 16:31:00,1799,18,1,2011
2011-01-18 16:39:00,1800,18,1,2011
2011-01-18 16:45:00,1801,18,1,2011
2011-01-18 16:52:00,1802,18,1,2011
2011-01-19 08:34:00,1803,19,1,2011
2011-01-19 09:05:00,1804,19,1,2011
2011-01-19 09:13:00,1805,19,1,2011
2011-01-19 09:45:00,1806,19,1,2011
2011-01-19 09:54:00,1807,19,1,2011
2011-01-19 10:09:00,1808,19,1,2011
2011-01-19 10:49:00,1809,19,1,2011
2011-01-19 10:51:00,1810,19,1,2011
2011-01-19 10:56:00,1811,19,1,2011
2011-01-19 11:15:00,1812,19,1,2011
2011-01-19 11:38:00,1813,19,1,2011
2011-01-19 11:48:00,1814,19,1,2011
2011-01-19 11:50:00,1815,19,1,2011
2011-01-19 11:51:00,1816,19,1,2011
2011-01-19 12:07:00,1817,19,1,2011
2011-01-19 12:14:00,1818,19,1,2011
2011-01-19 12:34:00,1819,19,1,2011
2011-01-19 12:38:00,1820,19,1,2011
2011-01-19 12:52:00,1821,19,1,2011
2011-01-19 13:21:00,1822,19,1,2011
2011-01-19 13:32:00,1823,19,1,2011
2011-01-19 14:22:00,1824,19,1,2011
2011-01-19 14:39:00,1825,19,1,2011
2011-01-19 14:43:00,1826,19,1,2011
2011-01-19 14:50:00,1827,19,1,2011
2011-01-19 14:52:00,1828,19,1,2011
2011-01-19 15:20:00,1829,19,1,2011
2011-01-19 15:30:00,1830,19,1,2011
2011-01-19 16:08:00,1831,19,1,2011
2011-01-19 16:18:00,1832,19,1,2011
2011-01-19 16:19:00,1833,19,1,2011
2011-01-19 17:17:00,1834,19,1,2011
2011-01-19 17:23:00,1835,19,1,2011
2011-01-20 09:03:00,1836,20,1,2011
2011-01-20 09:25:00,1837,20,1,2011
2011-01-20 09:54:00,1838,20,1,2011
2011-01-20 10:11:00,1839,20,1,2011
2011-01-20 10:18:00,1840,20,1,2011
2011-01-20 10:43:00,1841,20,1,2011
2011-01-20 10:47:00,1842,20,1,2011
2011-01-20 11:15:00,1843,20,1,2011
2011-01-20 11:39:00,1844,20,1,2011
2011-01-20 12:04:00,1845,20,1,2011
2011-01-20 12:11:00,1846,20,1,2011
2011-01-20 12:16:00,1847,20,1,2011
2011-01-20 12:20:00,1848,20,1,2011
2011-01-20 12:23:00,1849,20,1,2011
2011-01-20 12:29:00,1850,20,1,2011
2011-01-20 12:34:00,1851,20,1,2011
2011-01-20 13:01:00,1852,20,1,2011
2011-01-20 13:02:00,1853,20,1,2011
2011-01-20 13:49:00,1854,20,1,2011
2011-01-20 14:01:00,1855,20,1,2011
2011-01-20 14:13:00,1856,20,1,2011
2011-01-20 14:17:00,1857,20,1,2011
2011-01-20 14:18:00,1858,20,1,2011
2011-01-20 14:24:00,1859,20,1,2011
2011-01-20 15:00:00,1860,20,1,2011
2011-01-20 15:01:00,1861,20,1,2011
2011-01-20 15:22:00,1862,20,1,2011
2011-01-20 15:42:00,1863,20,1,2011
2011-01-20 16:17:00,1864,20,1,2011
2011-01-20 19:16:00,1865,20,1,2011
2011-01-21 09:03:00,1866,21,1,2011
2011-01-21 09:06:00,1867,21,1,2011
2011-01-21 09:52:00,1868,21,1,2011
2011-01-21 10:35:00,1869,21,1,2011
2011-01-21 11:08:00,1870,21,1,2011
2011-01-21 11:09:00,1871,21,1,2011
2011-01-21 11:18:00,1872,21,1,2011
2011-01-21 11:19:00,1873,21,1,2011
2011-01-21 11:34:00,1874,21,1,2011
2011-01-21 11:42:00,1875,21,1,2011
2011-01-21 11:50:00,1876,21,1,2011
2011-01-21 11:55:00,1877,21,1,2011
2011-01-21 12:37:00,1878,21,1,2011
2011-01-21 12:40:00,1879,21,1,2011
2011-01-21 13:05:00,1880,21,1,2011
2011-01-21 13:07:00,1881,21,1,2011
2011-01-21 13:09:00,1882,21,1,2011
2011-01-21 13:13:00,1883,21,1,2011
2011-01-21 13:21:00,1884,21,1,2011
2011-01-21 13:47:00,1885,21,1,2011
2011-01-21 13:55:00,1886,21,1,2011
2011-01-21 14:04:00,1887,21,1,2011
2011-01-21 14:17:00,1888,21,1,2011
2011-01-21 14:21:00,1889,21,1,2011
2011-01-21 14:38:00,1890,21,1,2011
2011-01-21 14:39:00,1891,21,1,2011
2011-01-21 14:51:00,1892,21,1,2011
2011-01-21 15:25:00,1893,21,1,2011
2011-01-21 15:36:00,1894,21,1,2011
2011-01-21 15:41:00,1895,21,1,2011
2011-01-21 15:45:00,1896,21,1,2011
2011-01-21 15:56:00,1897,21,1,2011
2011-01-21 17:14:00,1898,21,1,2011
2011-01-23 10:15:00,1899,23,1,2011
2011-01-23 10:29:00,1900,23,1,2011
2011-01-23 10:32:00,1901,23,1,2011
2011-01-23 10:43:00,1902,23,1,2011
2011-01-23 11:15:00,1903,23,1,2011
2011-01-23 11:48:00,1904,23,1,2011
2011-01-23 11:53:00,1905,23,1,2011
2011-01-23 12:07:00,1906,23,1,2011
2011-01-23 12:08:00,1907,23,1,2011
2011-01-23 12:19:00,1908,23,1,2011
2011-01-23 12:41:00,1909,23,1,2011
2011-01-23 12:43:00,1910,23,1,2011
2011-01-23 13:25:00,1911,23,1,2011
2011-01-23 13:31:00,1912,23,1,2011
2011-01-23 13:33:00,1913,23,1,2011
2011-01-23 13:58:00,1914,23,1,2011
2011-01-23 14:20:00,1915,23,1,2011
2011-01-23 14:29:00,1916,23,1,2011
2011-01-23 14:58:00,1917,23,1,2011
2011-01-23 14:59:00,1918,23,1,2011
2011-01-23 15:16:00,1919,23,1,2011
2011-01-23 15:17:00,1920,23,1,2011
2011-01-23 15:34:00,1921,23,1,2011
2011-01-23 15:45:00,1922,23,1,2011
2011-01-23 16:02:00,1923,23,1,2011
2011-01-23 16:17:00,1924,23,1,2011
2011-01-24 08:20:00,1925,24,1,2011
2011-01-24 09:25:00,1926,24,1,2011
2011-01-24 09:28:00,1927,24,1,2011
2011-01-24 09:52:00,1928,24,1,2011
2011-01-24 10:01:00,1929,24,1,2011
2011-01-24 10:05:00,1930,24,1,2011
2011-01-24 10:12:00,1931,24,1,2011
2011-01-24 10:38:00,1932,24,1,2011
2011-01-24 10:43:00,1933,24,1,2011
2011-01-24 10:56:00,1934,24,1,2011
2011-01-24 11:12:00,1935,24,1,2011
2011-01-24 11:21:00,1936,24,1,2011
2011-01-24 11:31:00,1937,24,1,2011
2011-01-24 11:34:00,1938,24,1,2011
2011-01-24 11:35:00,1939,24,1,2011
2011-01-24 11:39:00,1940,24,1,2011
2011-01-24 11:50:00,1941,24,1,2011
2011-01-24 11:56:00,1942,24,1,2011
2011-01-24 12:00:00,1943,24,1,2011
2011-01-24 12:08:00,1944,24,1,2011
2011-01-24 12:13:00,1945,24,1,2011
2011-01-24 12:44:00,1946,24,1,2011
2011-01-24 12:58:00,1947,24,1,2011
2011-01-24 13:06:00,1948,24,1,2011
2011-01-24 13:27:00,1949,24,1,2011
2011-01-24 13:35:00,1950,24,1,2011
2011-01-24 13:37:00,1951,24,1,2011
2011-01-24 13:48:00,1952,24,1,2011
2011-01-24 13:58:00,1953,24,1,2011
2011-01-24 14:01:00,1954,24,1,2011
2011-01-24 14:16:00,1955,24,1,2011
2011-01-24 14:39:00,1956,24,1,2011
2011-01-24 14:44:00,1957,24,1,2011
2011-01-24 14:46:00,1958,24,1,2011
2011-01-24 14:54:00,1959,24,1,2011
2011-01-24 15:09:00,1960,24,1,2011
2011-01-24 15:32:00,1961,24,1,2011
2011-01-24 15:47:00,1962,24,1,2011
2011-01-24 15:48:00,1963,24,1,2011
2011-01-24 15:52:00,1964,24,1,2011
2011-01-24 15:59:00,1965,24,1,2011
2011-01-24 16:05:00,1966,24,1,2011
2011-01-25 08:03:00,1967,25,1,2011
2011-01-25 08:21:00,1968,25,1,2011
2011-01-25 09:01:00,1969,25,1,2011
2011-01-25 09:11:00,1970,25,1,2011
2011-01-25 09:31:00,1971,25,1,2011
2011-01-25 09:58:00,1972,25,1,2011
2011-01-25 10:20:00,1973,25,1,2011
2011-01-25 10:38:00,1974,25,1,2011
2011-01-25 10:42:00,1975,25,1,2011
2011-01-25 10:49:00,1976,25,1,2011
2011-01-25 10:56:00,1977,25,1,2011
2011-01-25 10:57:00,1978,25,1,2011
2011-01-25 11:07:00,1979,25,1,2011
2011-01-25 11:08:00,1980,25,1,2011
2011-01-25 11:18:00,1981,25,1,2011
2011-01-25 11:20:00,1982,25,1,2011
2011-01-25 11:41:00,1983,25,1,2011
2011-01-25 11:57:00,1984,25,1,2011
2011-01-25 11:59:00,1985,25,1,2011
2011-01-25 12:03:00,1986,25,1,2011
2011-01-25 12:15:00,1987,25,1,2011
2011-01-25 12:16:00,1988,25,1,2011
2011-01-25 12:21:00,1989,25,1,2011
2011-01-25 12:26:00,1990,25,1,2011
2011-01-25 12:31:00,1991,25,1,2011
2011-01-25 12:33:00,1992,25,1,2011
2011-01-25 12:35:00,1993,25,1,2011
2011-01-25 12:39:00,1994,25,1,2011
2011-01-25 12:46:00,1995,25,1,2011
2011-01-25 12:52:00,1996,25,1,2011
2011-01-25 13:04:00,1997,25,1,2011
2011-01-25 13:10:00,1998,25,1,2011
2011-01-25 13:15:00,1999,25,1,2011
2011-01-25 13:26:00,2000,25,1,2011
2011-01-25 13:35:00,2001,25,1,2011
2011-01-25 13:37:00,2002,25,1,2011
2011-01-25 13:38:00,2003,25,1,2011
2011-01-25 13:43:00,2004,25,1,2011
2011-01-25 13:46:00,2005,25,1,2011
2011-01-25 13:55:00,2006,25,1,2011
2011-01-25 14:00:00,2007,25,1,2011
2011-01-25 14:33:00,2008,25,1,2011
2011-01-25 14:36:00,2009,25,1,2011
2011-01-25 14:44:00,2010,25,1,2011
2011-01-25 14:45:00,2011,25,1,2011
2011-01-25 14:47:00,2012,25,1,2011
2011-01-25 14:53:00,2013,25,1,2011
2011-01-25 15:13:00,2014,25,1,2011
2011-01-25 15:18:00,2015,25,1,2011
2011-01-25 15:36:00,2016,25,1,2011
2011-01-25 15:55:00,2017,25,1,2011
2011-01-25 15:59:00,2018,25,1,2011
2011-01-25 16:33:00,2019,25,1,2011
2011-01-25 16:36:00,2020,25,1,2011
2011-01-26 08:38:00,2021,26,1,2011
2011-01-26 09:04:00,2022,26,1,2011
2011-01-26 09:23:00,2023,26,1,2011
2011-01-26 09:26:00,2024,26,1,2011
2011-01-26 09:27:00,2025,26,1,2011
2011-01-26 10:02:00,2026,26,1,2011
2011-01-26 10:10:00,2027,26,1,2011
2011-01-26 10:17:00,2028,26,1,2011
2011-01-26 10:30:00,2029,26,1,2011
2011-01-26 10:33:00,2030,26,1,2011
2011-01-26 10:49:00,2031,26,1,2011
2011-01-26 10:51:00,2032,26,1,2011
2011-01-26 11:14:00,2033,26,1,2011
2011-01-26 11:27:00,2034,26,1,2011
2011-01-26 11:34:00,2035,26,1,2011
2011-01-26 11:35:00,2036,26,1,2011
2011-01-26 12:12:00,2037,26,1,2011
2011-01-26 12:15:00,2038,26,1,2011
2011-01-26 12:19:00,2039,26,1,2011
2011-01-26 12:27:00,2040,26,1,2011
2011-01-26 12:29:00,2041,26,1,2011
2011-01-26 12:35:00,2042,26,1,2011
2011-01-26 12:36:00,2043,26,1,2011
2011-01-26 12:38:00,2044,26,1,2011
2011-01-26 12:40:00,2045,26,1,2011
2011-01-26 12:42:00,2046,26,1,2011
2011-01-26 12:43:00,2047,26,1,2011
2011-01-26 12:45:00,2048,26,1,2011
2011-01-26 13:20:00,2049,26,1,2011
2011-01-26 13:33:00,2050,26,1,2011
2011-01-26 13:37:00,2051,26,1,2011
2011-01-26 13:38:00,2052,26,1,2011
2011-01-26 13:40:00,2053,26,1,2011
2011-01-26 13:46:00,2054,26,1,2011
2011-01-26 13:56:00,2055,26,1,2011
2011-01-26 14:19:00,2056,26,1,2011
2011-01-26 14:30:00,2057,26,1,2011
2011-01-26 14:35:00,2058,26,1,2011
2011-01-26 14:45:00,2059,26,1,2011
2011-01-26 14:51:00,2060,26,1,2011
2011-01-26 14:58:00,2061,26,1,2011
2011-01-26 15:00:00,2062,26,1,2011
2011-01-26 15:31:00,2063,26,1,2011
2011-01-26 15:49:00,2064,26,1,2011
2011-01-26 16:41:00,2065,26,1,2011
2011-01-26 17:08:00,2066,26,1,2011
2011-01-26 17:27:00,2067,26,1,2011
2011-01-26 17:37:00,2068,26,1,2011
2011-01-26 17:43:00,2069,26,1,2011
2011-01-27 08:30:00,2070,27,1,2011
2011-01-27 09:33:00,2071,27,1,2011
2011-01-27 09:42:00,2072,27,1,2011
2011-01-27 10:02:00,2073,27,1,2011
2011-01-27 10:18:00,2074,27,1,2011
2011-01-27 10:19:00,2075,27,1,2011
2011-01-27 10:30:00,2076,27,1,2011
2011-01-27 10:43:00,2077,27,1,2011
2011-01-27 10:56:00,2078,27,1,2011
2011-01-27 11:05:00,2079,27,1,2011
2011-01-27 11:15:00,2080,27,1,2011
2011-01-27 11:55:00,2081,27,1,2011
2011-01-27 12:06:00,2082,27,1,2011
2011-01-27 12:10:00,2083,27,1,2011
2011-01-27 12:11:00,2084,27,1,2011
2011-01-27 12:13:00,2085,27,1,2011
2011-01-27 12:19:00,2086,27,1,2011
2011-01-27 12:23:00,2087,27,1,2011
2011-01-27 12:40:00,2088,27,1,2011
2011-01-27 13:08:00,2089,27,1,2011
2011-01-27 13:23:00,2090,27,1,2011
2011-01-27 13:29:00,2091,27,1,2011
2011-01-27 13:37:00,2092,27,1,2011
2011-01-27 13:38:00,2093,27,1,2011
2011-01-27 13:40:00,2094,27,1,2011
2011-01-27 13:42:00,2095,27,1,2011
2011-01-27 13:53:00,2096,27,1,2011
2011-01-27 14:07:00,2097,27,1,2011
2011-01-27 14:10:00,2098,27,1,2011
2011-01-27 14:31:00,2099,27,1,2011
2011-01-27 14:35:00,2100,27,1,2011
2011-01-27 14:45:00,2101,27,1,2011
2011-01-27 14:46:00,2102,27,1,2011
2011-01-27 14:48:00,2103,27,1,2011
2011-01-27 15:02:00,2104,27,1,2011
2011-01-27 15:22:00,2105,27,1,2011
2011-01-27 15:36:00,2106,27,1,2011
2011-01-27 15:38:00,2107,27,1,2011
2011-01-27 15:51:00,2108,27,1,2011
2011-01-27 16:11:00,2109,27,1,2011
2011-01-27 16:13:00,2110,27,1,2011
2011-01-27 16:17:00,2111,27,1,2011
2011-01-27 16:29:00,2112,27,1,2011
2011-01-27 16:30:00,2113,27,1,2011
2011-01-27 16:43:00,2114,27,1,2011
2011-01-27 16:49:00,2115,27,1,2011
2011-01-27 17:41:00,2116,27,1,2011
2011-01-27 18:05:00,2117,27,1,2011
2011-01-27 19:33:00,2118,27,1,2011
2011-01-28 09:09:00,2119,28,1,2011
2011-01-28 09:20:00,2120,28,1,2011
2011-01-28 10:00:00,2121,28,1,2011
2011-01-28 10:08:00,2122,28,1,2011
2011-01-28 10:10:00,2123,28,1,2011
2011-01-28 10:28:00,2124,28,1,2011
2011-01-28 10:40:00,2125,28,1,2011
2011-01-28 10:45:00,2126,28,1,2011
2011-01-28 10:47:00,2127,28,1,2011
2011-01-28 11:27:00,2128,28,1,2011
2011-01-28 11:58:00,2129,28,1,2011
2011-01-28 12:06:00,2130,28,1,2011
2011-01-28 12:07:00,2131,28,1,2011
2011-01-28 12:11:00,2132,28,1,2011
2011-01-28 12:19:00,2133,28,1,2011
2011-01-28 12:21:00,2134,28,1,2011
2011-01-28 12:28:00,2135,28,1,2011
2011-01-28 12:43:00,2136,28,1,2011
2011-01-28 12:48:00,2137,28,1,2011
2011-01-28 13:04:00,2138,28,1,2011
2011-01-28 13:08:00,2139,28,1,2011
2011-01-28 13:18:00,2140,28,1,2011
2011-01-28 13:27:00,2141,28,1,2011
2011-01-28 13:37:00,2142,28,1,2011
2011-01-28 13:54:00,2143,28,1,2011
2011-01-28 14:37:00,2144,28,1,2011
2011-01-28 14:42:00,2145,28,1,2011
2011-01-28 14:45:00,2146,28,1,2011
2011-01-28 14:53:00,2147,28,1,2011
2011-01-28 14:57:00,2148,28,1,2011
2011-01-28 15:09:00,2149,28,1,2011
2011-01-28 15:21:00,2150,28,1,2011
2011-01-28 15:29:00,2151,28,1,2011
2011-01-28 15:45:00,2152,28,1,2011
2011-01-28 15:53:00,2153,28,1,2011
2011-01-28 16:18:00,2154,28,1,2011
2011-01-28 16:42:00,2155,28,1,2011
2011-01-30 10:19:00,2156,30,1,2011
2011-01-30 10:27:00,2157,30,1,2011
2011-01-30 10:33:00,2158,30,1,2011
2011-01-30 10:43:00,2159,30,1,2011
2011-01-30 11:01:00,2160,30,1,2011
2011-01-30 11:11:00,2161,30,1,2011
2011-01-30 11:52:00,2162,30,1,2011
2011-01-30 12:09:00,2163,30,1,2011
2011-01-30 12:42:00,2164,30,1,2011
2011-01-30 13:36:00,2165,30,1,2011
2011-01-30 13:48:00,2166,30,1,2011
2011-01-30 13:51:00,2167,30,1,2011
2011-01-30 14:03:00,2168,30,1,2011
2011-01-30 14:05:00,2169,30,1,2011
2011-01-30 14:13:00,2170,30,1,2011
2011-01-30 14:19:00,2171,30,1,2011
2011-01-30 14:36:00,2172,30,1,2011
2011-01-30 14:37:00,2173,30,1,2011
2011-01-30 15:22:00,2174,30,1,2011
2011-01-30 15:40:00,2175,30,1,2011
2011-01-30 15:48:00,2176,30,1,2011
2011-01-30 15:52:00,2177,30,1,2011
2011-01-30 15:54:00,2178,30,1,2011
2011-01-31 08:56:00,2179,31,1,2011
2011-01-31 09:05:00,2180,31,1,2011
2011-01-31 09:41:00,2181,31,1,2011
2011-01-31 09:51:00,2182,31,1,2011
2011-01-31 09:55:00,2183,31,1,2011
2011-01-31 09:57:00,2184,31,1,2011
2011-01-31 10:08:00,2185,31,1,2011
2011-01-31 10:09:00,2186,31,1,2011
2011-01-31 10:13:00,2187,31,1,2011
2011-01-31 10:42:00,2188,31,1,2011
2011-01-31 10:44:00,2189,31,1,2011
2011-01-31 11:25:00,2190,31,1,2011
2011-01-31 11:42:00,2191,31,1,2011
2011-01-31 11:46:00,2192,31,1,2011
2011-01-31 12:09:00,2193,31,1,2011
2011-01-31 12:10:00,2194,31,1,2011
2011-01-31 12:16:00,2195,31,1,2011
2011-01-31 12:18:00,2196,31,1,2011
2011-01-31 12:21:00,2197,31,1,2011
2011-01-31 12:33:00,2198,31,1,2011
2011-01-31 12:34:00,2199,31,1,2011
2011-01-31 12:35:00,2200,31,1,2011
2011-01-31 12:37:00,2201,31,1,2011
2011-01-31 12:50:00,2202,31,1,2011
2011-01-31 13:07:00,2203,31,1,2011
2011-01-31 13:17:00,2204,31,1,2011
2011-01-31 13:19:00,2205,31,1,2011
2011-01-31 13:27:00,2206,31,1,2011
2011-01-31 13:39:00,2207,31,1,2011
2011-01-31 14:02:00,2208,31,1,2011
2011-01-31 14:07:00,2209,31,1,2011
2011-01-31 14:13:00,2210,31,1,2011
2011-01-31 14:18:00,2211,31,1,2011
2011-01-31 14:35:00,2212,31,1,2011
2011-01-31 14:38:00,2213,31,1,2011
2011-01-31 14:53:00,2214,31,1,2011
2011-01-31 14:59:00,2215,31,1,2011
2011-01-31 15:05:00,2216,31,1,2011
2011-01-31 15:09:00,2217,31,1,2011
2011-01-31 15:11:00,2218,31,1,2011
2011-01-31 15:17:00,2219,31,1,2011
2011-01-31 15:27:00,2220,31,1,2011
2011-01-31 15:35:00,2221,31,1,2011
2011-01-31 15:36:00,2222,31,1,2011
2011-01-31 15:37:00,2223,31,1,2011
2011-01-31 15:52:00,2224,31,1,2011
2011-01-31 15:57:00,2225,31,1,2011
2011-01-31 16:02:00,2226,31,1,2011
2011-01-31 16:26:00,2227,31,1,2011
2011-01-31 16:47:00,2228,31,1,2011
2011-01-31 16:48:00,2229,31,1,2011
2011-01-31 16:59:00,2230,31,1,2011
2011-02-01 08:23:00,2231,1,2,2011
2011-02-01 08:31:00,2232,1,2,2011
2011-02-01 09:01:00,2233,1,2,2011
2011-02-01 09:36:00,2234,1,2,2011
2011-02-01 09:38:00,2235,1,2,2011
2011-02-01 10:00:00,2236,1,2,2011
2011-02-01 10:14:00,2237,1,2,2011
2011-02-01 10:15:00,2238,1,2,2011
2011-02-01 10:37:00,2239,1,2,2011
2011-02-01 10:38:00,2240,1,2,2011
2011-02-01 10:47:00,2241,1,2,2011
2011-02-01 10:59:00,2242,1,2,2011
2011-02-01 11:07:00,2243,1,2,2011
2011-02-01 11:08:00,2244,1,2,2011
2011-02-01 11:16:00,2245,1,2,2011
2011-02-01 11:19:00,2246,1,2,2011
2011-02-01 11:21:00,2247,1,2,2011
2011-02-01 11:30:00,2248,1,2,2011
2011-02-01 11:31:00,2249,1,2,2011
2011-02-01 11:40:00,2250,1,2,2011
2011-02-01 11:42:00,2251,1,2,2011
2011-02-01 11:51:00,2252,1,2,2011
2011-02-01 11:58:00,2253,1,2,2011
2011-02-01 12:03:00,2254,1,2,2011
2011-02-01 12:08:00,2255,1,2,2011
2011-02-01 12:25:00,2256,1,2,2011
2011-02-01 12:27:00,2257,1,2,2011
2011-02-01 12:29:00,2258,1,2,2011
2011-02-01 12:42:00,2259,1,2,2011
2011-02-01 12:54:00,2260,1,2,2011
2011-02-01 13:09:00,2261,1,2,2011
2011-02-01 13:10:00,2262,1,2,2011
2011-02-01 13:15:00,2263,1,2,2011
2011-02-01 13:20:00,2264,1,2,2011
2011-02-01 13:25:00,2265,1,2,2011
2011-02-01 13:26:00,2266,1,2,2011
2011-02-01 13:28:00,2267,1,2,2011
2011-02-01 13:36:00,2268,1,2,2011
2011-02-01 13:45:00,2269,1,2,2011
2011-02-01 13:47:00,2270,1,2,2011
2011-02-01 13:50:00,2271,1,2,2011
2011-02-01 13:55:00,2272,1,2,2011
2011-02-01 14:01:00,2273,1,2,2011
2011-02-01 14:12:00,2274,1,2,2011
2011-02-01 14:24:00,2275,1,2,2011
2011-02-01 14:29:00,2276,1,2,2011
2011-02-01 14:43:00,2277,1,2,2011
2011-02-01 14:46:00,2278,1,2,2011
2011-02-01 14:58:00,2279,1,2,2011
2011-02-01 15:11:00,2280,1,2,2011
2011-02-01 15:15:00,2281,1,2,2011
2011-02-01 15:24:00,2282,1,2,2011
2011-02-01 15:35:00,2283,1,2,2011
2011-02-01 15:41:00,2284,1,2,2011
2011-02-01 16:03:00,2285,1,2,2011
2011-02-01 16:18:00,2286,1,2,2011
2011-02-01 16:47:00,2287,1,2,2011
2011-02-02 07:51:00,2288,2,2,2011
2011-02-02 07:58:00,2289,2,2,2011
2011-02-02 09:06:00,2290,2,2,2011
2011-02-02 09:08:00,2291,2,2,2011
2011-02-02 09:39:00,2292,2,2,2011
2011-02-02 09:49:00,2293,2,2,2011
2011-02-02 10:06:00,2294,2,2,2011
2011-02-02 10:22:00,2295,2,2,2011
2011-02-02 10:34:00,2296,2,2,2011
2011-02-02 10:41:00,2297,2,2,2011
2011-02-02 10:46:00,2298,2,2,2011
2011-02-02 10:54:00,2299,2,2,2011
2011-02-02 10:56:00,2300,2,2,2011
2011-02-02 11:01:00,2301,2,2,2011
2011-02-02 11:14:00,2302,2,2,2011
2011-02-02 11:41:00,2303,2,2,2011
2011-02-02 11:43:00,2304,2,2,2011
2011-02-02 11:55:00,2305,2,2,2011
2011-02-02 12:02:00,2306,2,2,2011
2011-02-02 12:03:00,2307,2,2,2011
2011-02-02 12:09:00,2308,2,2,2011
2011-02-02 12:10:00,2309,2,2,2011
2011-02-02 12:26:00,2310,2,2,2011
2011-02-02 12:36:00,2311,2,2,2011
2011-02-02 12:38:00,2312,2,2,2011
2011-02-02 12:42:00,2313,2,2,2011
2011-02-02 12:53:00,2314,2,2,2011
2011-02-02 12:54:00,2315,2,2,2011
2011-02-02 13:07:00,2316,2,2,2011
2011-02-02 13:11:00,2317,2,2,2011
2011-02-02 13:16:00,2318,2,2,2011
2011-02-02 13:25:00,2319,2,2,2011
2011-02-02 13:28:00,2320,2,2,2011
2011-02-02 13:46:00,2321,2,2,2011
2011-02-02 13:57:00,2322,2,2,2011
2011-02-02 14:17:00,2323,2,2,2011
2011-02-02 14:25:00,2324,2,2,2011
2011-02-02 14:29:00,2325,2,2,2011
2011-02-02 14:36:00,2326,2,2,2011
2011-02-02 14:37:00,2327,2,2,2011
2011-02-02 14:38:00,2328,2,2,2011
2011-02-02 14:39:00,2329,2,2,2011
2011-02-02 14:40:00,2330,2,2,2011
2011-02-02 14:51:00,2331,2,2,2011
2011-02-02 15:09:00,2332,2,2,2011
